date,hub_id,rainfall_3d_mm,flood_risk_3d,salinity_risk_14d,supply_factor,delay_factor,priority_add,road_capacity_factor,freight_weather_factor
2024-02-29,HUB_LONGXUYEN,6.386556,0.001883,0.153000,1.010966,1.000000,0.000000,1.000000,1.000000
2024-02-29,HUB_SOCTRANG,7.492349,0.002209,0.850000,0.948191,1.082895,0.113980,0.927467,1.062171
2024-02-29,HUB_VINHLONG,7.116090,0.002098,0.382500,0.990281,1.015550,0.021381,0.986394,1.011663
2024-02-29,HUB_VITHANH,7.041027,0.002076,0.467500,0.982634,1.027785,0.038204,0.975688,1.020839
2024-03-01,HUB_LONGXUYEN,6.762329,0.001994,0.153000,1.010951,1.000000,0.000000,1.000000,1.000000
2024-03-01,HUB_SOCTRANG,7.897530,0.002329,0.850000,0.948174,1.082922,0.114017,0.927444,1.062191
2024-03-01,HUB_VINHLONG,7.672985,0.002263,0.382500,0.990258,1.015587,0.021432,0.986362,1.011690
2024-03-01,HUB_VITHANH,7.567124,0.002231,0.467500,0.982613,1.027820,0.038252,0.975658,1.020865
2024-03-02,HUB_LONGXUYEN,6.538868,0.001928,0.153000,1.010960,1.000000,0.000000,1.000000,1.000000
2024-03-02,HUB_SOCTRANG,6.458675,0.001905,0.850000,0.948233,1.082827,0.113887,0.927527,1.062120
2024-03-02,HUB_VINHLONG,7.083707,0.002089,0.382500,0.990283,1.015548,0.021378,0.986396,1.011661
2024-03-02,HUB_VITHANH,7.007020,0.002066,0.467500,0.982636,1.027783,0.038201,0.975690,1.020837
2024-03-03,HUB_LONGXUYEN,7.036454,0.002075,0.153000,1.010940,1.000000,0.000000,1.000000,1.000000
2024-03-03,HUB_SOCTRANG,7.450203,0.002197,0.850000,0.948192,1.082892,0.113977,0.927469,1.062169
2024-03-03,HUB_VINHLONG,7.176003,0.002116,0.382500,0.990279,1.015554,0.021387,0.986390,1.011665
2024-03-03,HUB_VITHANH,7.094555,0.002092,0.467500,0.982632,1.027789,0.038209,0.975685,1.020841
2024-03-04,HUB_LONGXUYEN,13.437140,0.003962,0.153000,1.010675,1.000000,0.000000,1.000000,1.000000
2024-03-04,HUB_SOCTRANG,13.853707,0.004085,0.850000,0.947928,1.083315,0.114558,0.927099,1.062486
2024-03-04,HUB_VINHLONG,13.209872,0.003895,0.382500,0.990030,1.015953,0.021935,0.986042,1.011964
2024-03-04,HUB_VITHANH,13.130660,0.003872,0.467500,0.982383,1.028187,0.038758,0.975336,1.021140
2024-03-05,HUB_LONGXUYEN,12.447121,0.003670,0.153000,1.010716,1.000000,0.000000,1.000000,1.000000
2024-03-05,HUB_SOCTRANG,13.878423,0.004092,0.850000,0.947927,1.083317,0.114560,0.927098,1.062488
2024-03-05,HUB_VINHLONG,13.112711,0.003867,0.382500,0.990034,1.015946,0.021926,0.986047,1.011960
2024-03-05,HUB_VITHANH,13.356540,0.003938,0.467500,0.982374,1.028202,0.038778,0.975323,1.021152
2024-03-06,HUB_LONGXUYEN,13.181565,0.003887,0.153000,1.010686,1.000000,0.000000,1.000000,1.000000
2024-03-06,HUB_SOCTRANG,13.963671,0.004117,0.850000,0.947924,1.083322,0.114568,0.927093,1.062492
2024-03-06,HUB_VINHLONG,13.198064,0.003892,0.382500,0.990030,1.015952,0.021934,0.986042,1.011964
2024-03-06,HUB_VITHANH,14.341734,0.004229,0.467500,0.982333,1.028267,0.038868,0.975266,1.021200
2024-03-07,HUB_LONGXUYEN,7.193723,0.002121,0.153000,1.010933,1.000000,0.000000,1.000000,1.000000
2024-03-07,HUB_SOCTRANG,8.387449,0.002473,0.850000,0.948154,1.082954,0.114062,0.927415,1.062215
2024-03-07,HUB_VINHLONG,7.228063,0.002131,0.382500,0.990277,1.015557,0.021391,0.986387,1.011668
2024-03-07,HUB_VITHANH,8.785160,0.002590,0.467500,0.982562,1.027900,0.038363,0.975587,1.020925
2024-03-08,HUB_LONGXUYEN,7.488223,0.002208,0.154929,1.010747,1.000000,0.000000,1.000000,1.000000
2024-03-08,HUB_SOCTRANG,8.425146,0.002484,0.860714,0.947188,1.084499,0.116187,0.926063,1.063375
2024-03-08,HUB_VINHLONG,6.429220,0.001896,0.387321,0.989876,1.016199,0.022274,0.985826,1.012149
2024-03-08,HUB_VITHANH,7.912778,0.002333,0.473393,0.982068,1.028691,0.039450,0.974895,1.021518
2024-03-09,HUB_LONGXUYEN,6.711973,0.001979,0.156857,1.010606,1.000000,0.000000,1.000000,1.000000
2024-03-09,HUB_SOCTRANG,7.762446,0.002289,0.871429,0.946251,1.085998,0.118248,0.924751,1.064499
2024-03-09,HUB_VINHLONG,6.111270,0.001802,0.392143,0.989455,1.016872,0.023199,0.985237,1.012654
2024-03-09,HUB_VITHANH,6.562049,0.001935,0.479286,0.981593,1.029451,0.040495,0.974231,1.022088
2024-03-10,HUB_LONGXUYEN,3.459840,0.001020,0.158786,0.985566,1.023094,0.031754,0.979793,1.017320
2024-03-10,HUB_SOCTRANG,3.685064,0.001087,0.882143,0.920455,1.127272,0.174999,0.888637,1.095454
2024-03-10,HUB_VINHLONG,3.766316,0.001111,0.396964,0.964118,1.057412,0.078941,0.949765,1.043059
2024-03-10,HUB_VITHANH,3.476778,0.001025,0.485179,0.956190,1.070095,0.096381,0.938667,1.052572
2024-03-11,HUB_LONGXUYEN,3.634857,0.001072,0.160714,0.985386,1.023383,0.032152,0.979540,1.017537
2024-03-11,HUB_SOCTRANG,3.555969,0.001049,0.892857,0.919496,1.128806,0.177109,0.887294,1.096605
2024-03-11,HUB_VINHLONG,3.682499,0.001086,0.401786,0.963687,1.058100,0.079888,0.949162,1.043575
2024-03-11,HUB_VITHANH,4.000977,0.001180,0.491071,0.980638,1.030979,0.042596,0.972894,1.023234
2024-03-12,HUB_LONGXUYEN,3.980334,0.001174,0.162643,0.985198,1.023683,0.032565,0.979277,1.017763
2024-03-12,HUB_SOCTRANG,3.572895,0.001054,0.903571,0.918531,1.130350,0.179232,0.885944,1.097763
2024-03-12,HUB_VINHLONG,3.976195,0.001172,0.406607,0.963241,1.058814,0.080869,0.948538,1.044111
2024-03-12,HUB_VITHANH,4.145866,0.001222,0.496964,0.980102,1.031837,0.043775,0.972143,1.023878
2024-03-13,HUB_LONGXUYEN,7.680579,0.002265,0.164571,1.009872,1.000000,0.000000,1.000000,1.000000
2024-03-13,HUB_SOCTRANG,6.918722,0.002040,0.914286,0.942429,1.092114,0.126657,0.919400,1.069086
2024-03-13,HUB_VINHLONG,6.705583,0.001977,0.411429,0.987695,1.019689,0.027072,0.982772,1.014766
2024-03-13,HUB_VITHANH,7.449337,0.002197,0.502857,0.979435,1.032903,0.045242,0.971209,1.024678
2024-03-14,HUB_LONGXUYEN,10.193393,0.003006,0.166500,1.009594,1.000000,0.000000,1.000000,1.000000
2024-03-14,HUB_SOCTRANG,9.391522,0.002769,0.925000,0.941362,1.093820,0.129003,0.917907,1.070365
2024-03-14,HUB_VINHLONG,9.208166,0.002715,0.416250,0.987157,1.020548,0.028254,0.982020,1.015411
2024-03-14,HUB_VITHANH,9.627307,0.002839,0.508750,0.978815,1.033896,0.046607,0.970341,1.025422
2024-03-15,HUB_LONGXUYEN,9.867141,0.002910,0.168429,1.009434,1.000000,0.000000,1.000000,1.000000
2024-03-15,HUB_SOCTRANG,9.846523,0.002903,0.935714,0.940379,1.095393,0.131166,0.916531,1.071545
2024-03-15,HUB_VINHLONG,9.336426,0.002753,0.421071,0.986718,1.021251,0.029220,0.981405,1.015938
2024-03-15,HUB_VITHANH,10.816907,0.003190,0.514643,0.978236,1.034823,0.047882,0.969530,1.026117
2024-03-16,HUB_LONGXUYEN,6.865741,0.002024,0.170357,1.009384,1.000000,0.000000,1.000000,1.000000
2024-03-16,HUB_SOCTRANG,7.336858,0.002163,0.946429,0.939519,1.096770,0.133059,0.915326,1.072578
2024-03-16,HUB_VINHLONG,6.892261,0.002032,0.425893,0.986385,1.021784,0.029953,0.980939,1.016338
2024-03-16,HUB_VITHANH,8.083899,0.002384,0.520536,0.977818,1.035491,0.048800,0.968945,1.026618
2024-03-17,HUB_LONGXUYEN,3.927940,0.001158,0.172286,0.984332,1.025069,0.034469,0.978065,1.018801
2024-03-17,HUB_SOCTRANG,4.867747,0.001435,0.957143,0.938656,1.098150,0.134956,0.914119,1.073613
2024-03-17,HUB_VINHLONG,4.308776,0.001271,0.430714,0.986058,1.022307,0.030673,0.980481,1.016731
2024-03-17,HUB_VITHANH,5.078981,0.001498,0.526429,0.977412,1.036141,0.049694,0.968376,1.027106
2024-03-18,HUB_LONGXUYEN,5.898731,0.001739,0.174214,1.009077,1.000000,0.000000,1.000000,1.000000
2024-03-18,HUB_SOCTRANG,7.842415,0.002312,0.967857,0.937569,1.099889,0.137348,0.912597,1.074917
2024-03-18,HUB_VINHLONG,5.524626,0.001629,0.435536,0.985574,1.023082,0.031738,0.979803,1.017312
2024-03-18,HUB_VITHANH,6.444659,0.001900,0.532321,0.976825,1.037080,0.050985,0.967555,1.027810
2024-03-19,HUB_LONGXUYEN,11.003317,0.003245,0.176143,1.008693,1.000000,0.000000,1.000000,1.000000
2024-03-19,HUB_SOCTRANG,13.264263,0.003911,0.978571,0.936381,1.101790,0.139962,0.910933,1.076343
2024-03-19,HUB_VINHLONG,10.735253,0.003166,0.440357,0.984925,1.024121,0.033166,0.978895,1.018090
2024-03-19,HUB_VITHANH,11.586334,0.003416,0.538214,0.976082,1.038268,0.052619,0.966515,1.028701
2024-03-20,HUB_LONGXUYEN,11.001160,0.003244,0.178071,1.008519,1.000000,0.000000,1.000000,1.000000
2024-03-20,HUB_SOCTRANG,13.169394,0.003883,0.989286,0.935421,1.103327,0.142075,0.909589,1.077495
2024-03-20,HUB_VINHLONG,11.171255,0.003294,0.445179,0.984473,1.024844,0.034160,0.978262,1.018633
2024-03-20,HUB_VITHANH,12.417353,0.003662,0.544107,0.975518,1.039172,0.053861,0.965725,1.029379
2024-03-21,HUB_LONGXUYEN,8.889232,0.002621,0.180000,1.008433,1.000000,0.000000,1.000000,1.000000
2024-03-21,HUB_SOCTRANG,9.187439,0.002709,1.000000,0.934621,1.104607,0.143834,0.908469,1.078455
2024-03-21,HUB_VINHLONG,9.045955,0.002667,0.450000,0.984127,1.025397,0.034922,0.977777,1.019048
2024-03-21,HUB_VITHANH,10.000334,0.002949,0.550000,0.975087,1.039861,0.054808,0.965122,1.029895
2024-03-22,HUB_LONGXUYEN,8.226784,0.002426,0.180000,1.008460,1.000000,0.000000,1.000000,1.000000
2024-03-22,HUB_SOCTRANG,9.498428,0.002801,1.000000,0.934608,1.104627,0.143863,0.908451,1.078471
2024-03-22,HUB_VINHLONG,8.450538,0.002492,0.450000,0.984151,1.025358,0.034867,0.977812,1.019019
2024-03-22,HUB_VITHANH,9.605713,0.002832,0.550000,0.975103,1.039834,0.054772,0.965145,1.029876
2024-03-23,HUB_LONGXUYEN,10.611630,0.003129,0.180000,1.008362,1.000000,0.000000,1.000000,1.000000
2024-03-23,HUB_SOCTRANG,11.446095,0.003375,1.000000,0.934527,1.104756,0.144040,0.908338,1.078567
2024-03-23,HUB_VINHLONG,10.666078,0.003145,0.450000,0.984060,1.025505,0.035069,0.977684,1.019128
2024-03-23,HUB_VITHANH,11.934904,0.003519,0.550000,0.975007,1.039988,0.054984,0.965010,1.029991
2024-03-24,HUB_LONGXUYEN,16.214377,0.004781,0.180000,1.008131,1.000000,0.000000,1.000000,1.000000
2024-03-24,HUB_SOCTRANG,17.955770,0.005295,1.000000,0.934259,1.105186,0.144631,0.907962,1.078890
2024-03-24,HUB_VINHLONG,15.868872,0.004679,0.450000,0.983845,1.025848,0.035541,0.977383,1.019386
2024-03-24,HUB_VITHANH,17.579821,0.005184,0.550000,0.974774,1.040361,0.055497,0.964684,1.030271
2024-03-25,HUB_LONGXUYEN,12.171939,0.003589,0.180000,1.008298,1.000000,0.000000,1.000000,1.000000
2024-03-25,HUB_SOCTRANG,12.307753,0.003629,1.000000,0.934492,1.104813,0.144118,0.908289,1.078610
2024-03-25,HUB_VINHLONG,12.036364,0.003549,0.450000,0.984003,1.025595,0.035193,0.977604,1.019196
2024-03-25,HUB_VITHANH,13.031557,0.003843,0.550000,0.974962,1.040061,0.055084,0.964947,1.030046
2024-03-26,HUB_LONGXUYEN,9.883048,0.002914,0.180000,1.008392,1.000000,0.000000,1.000000,1.000000
2024-03-26,HUB_SOCTRANG,10.418881,0.003072,1.000000,0.934570,1.104688,0.143946,0.908398,1.078516
2024-03-26,HUB_VINHLONG,9.456649,0.002789,0.450000,0.984110,1.025425,0.034959,0.977753,1.019068
2024-03-26,HUB_VITHANH,10.264370,0.003027,0.550000,0.975076,1.039878,0.054832,0.965107,1.029908
2024-03-27,HUB_LONGXUYEN,4.096747,0.001208,0.180000,1.008631,1.000000,0.000000,1.000000,1.000000
2024-03-27,HUB_SOCTRANG,4.238259,0.001250,1.000000,0.934825,1.104280,0.143385,0.908755,1.078210
2024-03-27,HUB_VINHLONG,4.899869,0.001445,0.450000,0.984298,1.025124,0.034545,0.978017,1.018843
2024-03-27,HUB_VITHANH,5.222471,0.001540,0.550000,0.975284,1.039545,0.054374,0.965398,1.029659
2024-03-28,HUB_LONGXUYEN,6.246801,0.001842,0.180000,1.008542,1.000000,0.000000,1.000000,1.000000
2024-03-28,HUB_SOCTRANG,6.750823,0.001991,1.000000,0.934721,1.104446,0.143613,0.908610,1.078334
2024-03-28,HUB_VINHLONG,6.416244,0.001892,0.450000,0.984235,1.025224,0.034683,0.977929,1.018918
2024-03-28,HUB_VITHANH,7.585375,0.002237,0.550000,0.975187,1.039701,0.054589,0.965262,1.029776
2024-03-29,HUB_LONGXUYEN,8.740188,0.002577,0.180000,1.008439,1.000000,0.000000,1.000000,1.000000
2024-03-29,HUB_SOCTRANG,8.702804,0.002566,1.000000,0.934641,1.104575,0.143790,0.908497,1.078431
2024-03-29,HUB_VINHLONG,8.574068,0.002528,0.450000,0.984146,1.025366,0.034879,0.977804,1.019025
2024-03-29,HUB_VITHANH,9.563325,0.002820,0.550000,0.975105,1.039832,0.054769,0.965147,1.029874
2024-03-30,HUB_LONGXUYEN,8.196516,0.002417,0.180000,1.008462,1.000000,0.000000,1.000000,1.000000
2024-03-30,HUB_SOCTRANG,8.204149,0.002419,1.000000,0.934661,1.104542,0.143745,0.908526,1.078406
2024-03-30,HUB_VINHLONG,7.836632,0.002311,0.450000,0.984176,1.025318,0.034812,0.977847,1.018988
2024-03-30,HUB_VITHANH,7.955519,0.002346,0.550000,0.975172,1.039725,0.054623,0.965240,1.029794
2024-03-31,HUB_LONGXUYEN,7.802182,0.002301,0.180000,1.008478,1.000000,0.000000,1.000000,1.000000
2024-03-31,HUB_SOCTRANG,7.623552,0.002248,1.000000,0.934685,1.104504,0.143692,0.908559,1.078378
2024-03-31,HUB_VINHLONG,6.781742,0.002000,0.450000,0.984220,1.025248,0.034716,0.977908,1.018936
2024-03-31,HUB_VITHANH,6.934664,0.002045,0.550000,0.975214,1.039658,0.054530,0.965299,1.029744
2024-04-01,HUB_LONGXUYEN,6.342077,0.001870,0.180000,1.008538,1.000000,0.000000,1.000000,1.000000
2024-04-01,HUB_SOCTRANG,6.949709,0.002049,1.000000,0.934713,1.104459,0.143631,0.908598,1.078344
2024-04-01,HUB_VINHLONG,5.953710,0.001756,0.450000,0.984254,1.025193,0.034641,0.977956,1.018895
2024-04-01,HUB_VITHANH,6.138915,0.001810,0.550000,0.975247,1.039605,0.054458,0.965345,1.029704
2024-04-02,HUB_LONGXUYEN,19.043585,0.005615,0.180000,1.008014,1.000000,0.000000,1.000000,1.000000
2024-04-02,HUB_SOCTRANG,20.871242,0.006154,1.000000,0.934138,1.105379,0.144896,0.907794,1.079034
2024-04-02,HUB_VINHLONG,17.561992,0.005179,0.450000,0.983775,1.025960,0.035695,0.977285,1.019470
2024-04-02,HUB_VITHANH,19.161466,0.005650,0.550000,0.974709,1.040466,0.055640,0.964593,1.030349
2024-04-03,HUB_LONGXUYEN,18.023255,0.005315,0.180000,1.008056,1.000000,0.000000,1.000000,1.000000
2024-04-03,HUB_SOCTRANG,19.127116,0.005640,1.000000,0.934210,1.105263,0.144737,0.907895,1.078948
2024-04-03,HUB_VINHLONG,16.813178,0.004958,0.450000,0.983806,1.025911,0.035627,0.977328,1.019433
2024-04-03,HUB_VITHANH,18.014333,0.005312,0.550000,0.974756,1.040390,0.055536,0.964659,1.030292
2024-04-04,HUB_LONGXUYEN,31.179656,0.009194,0.180000,1.007513,1.000000,0.000000,1.000000,1.000000
2024-04-04,HUB_SOCTRANG,32.058983,0.009453,1.000000,0.933677,1.106118,0.145912,0.907147,1.079588
2024-04-04,HUB_VINHLONG,28.843410,0.008505,0.450000,0.983309,1.026705,0.036720,0.976633,1.020029
2024-04-04,HUB_VITHANH,30.503872,0.008995,0.550000,0.974241,1.041215,0.056670,0.963937,1.030911
2024-04-05,HUB_LONGXUYEN,24.883195,0.007337,0.180000,1.007773,1.000000,0.000000,1.000000,1.000000
2024-04-05,HUB_SOCTRANG,25.583925,0.007544,1.000000,0.933944,1.105690,0.145324,0.907521,1.079267
2024-04-05,HUB_VINHLONG,23.640543,0.006971,0.450000,0.983524,1.026361,0.036247,0.976934,1.019771
2024-04-05,HUB_VITHANH,24.708712,0.007286,0.550000,0.974480,1.040832,0.056144,0.964272,1.030624
2024-04-06,HUB_LONGXUYEN,29.187459,0.008607,0.180000,1.007595,1.000000,0.000000,1.000000,1.000000
2024-04-06,HUB_SOCTRANG,30.447824,0.008978,1.000000,0.933743,1.106011,0.145765,0.907240,1.079508
2024-04-06,HUB_VINHLONG,28.101328,0.008286,0.450000,0.983340,1.026656,0.036652,0.976676,1.019992
2024-04-06,HUB_VITHANH,29.363993,0.008659,0.550000,0.974288,1.041140,0.056567,0.964003,1.030855
2024-04-07,HUB_LONGXUYEN,26.647077,0.007857,0.180000,1.007700,1.000000,0.000000,1.000000,1.000000
2024-04-07,HUB_SOCTRANG,28.180439,0.008310,1.000000,0.933837,1.105861,0.145559,0.907371,1.079396
2024-04-07,HUB_VINHLONG,25.864387,0.007627,0.450000,0.983432,1.026508,0.036449,0.976805,1.019881
2024-04-07,HUB_VITHANH,26.837140,0.007914,0.550000,0.974392,1.040973,0.056337,0.964149,1.030729
2024-04-08,HUB_LONGXUYEN,22.084942,0.006512,0.178714,1.008004,1.000000,0.000000,1.000000,1.000000
2024-04-08,HUB_SOCTRANG,21.990821,0.006484,0.992857,0.934735,1.104424,0.143583,0.908629,1.078318
2024-04-08,HUB_VINHLONG,21.213326,0.006255,0.446786,0.983914,1.025738,0.035390,0.977479,1.019304
2024-04-08,HUB_VITHANH,21.717684,0.006404,0.546071,0.974957,1.040069,0.055095,0.964940,1.030052
2024-04-09,HUB_LONGXUYEN,22.261552,0.006564,0.177429,1.008112,1.000000,0.000000,1.000000,1.000000
2024-04-09,HUB_SOCTRANG,23.162419,0.006830,0.985714,0.935330,1.103473,0.142275,0.909461,1.077605
2024-04-09,HUB_VINHLONG,22.420442,0.006611,0.443571,0.984153,1.025355,0.034863,0.977814,1.019016
2024-04-09,HUB_VITHANH,22.378579,0.006599,0.542143,0.975283,1.039547,0.054377,0.965397,1.029660
2024-04-10,HUB_LONGXUYEN,12.970115,0.003825,0.176143,1.008612,1.000000,0.000000,1.000000,1.000000
2024-04-10,HUB_SOCTRANG,14.040220,0.004140,0.978571,0.936349,1.101842,0.140032,0.910889,1.076381
2024-04-10,HUB_VINHLONG,14.223911,0.004194,0.440357,0.984781,1.024351,0.033483,0.978693,1.018263
2024-04-10,HUB_VITHANH,13.886822,0.004095,0.538214,0.975987,1.038420,0.052828,0.966382,1.028815
2024-04-11,HUB_LONGXUYEN,18.450111,0.005440,0.174857,1.008501,1.000000,0.000000,1.000000,1.000000
2024-04-11,HUB_SOCTRANG,20.624779,0.006082,0.971429,0.936720,1.101248,0.139216,0.911408,1.075936
2024-04-11,HUB_VINHLONG,19.499573,0.005750,0.437143,0.984852,1.024237,0.033325,0.978793,1.018177
2024-04-11,HUB_VITHANH,20.057074,0.005914,0.534286,0.976086,1.038262,0.052610,0.966521,1.028696
2024-04-12,HUB_LONGXUYEN,14.359126,0.004234,0.173571,1.008786,1.000000,0.000000,1.000000,1.000000
2024-04-12,HUB_SOCTRANG,15.957997,0.004706,0.964286,0.937556,1.099911,0.137378,0.912578,1.074933
2024-04-12,HUB_VINHLONG,15.010999,0.004426,0.433929,0.985327,1.023477,0.032281,0.979457,1.017608
2024-04-12,HUB_VITHANH,16.333724,0.004816,0.530357,0.976594,1.037450,0.051494,0.967231,1.028088
2024-04-13,HUB_LONGXUYEN,27.902234,0.008228,0.172286,1.008342,1.000000,0.000000,1.000000,1.000000
2024-04-13,HUB_SOCTRANG,30.238515,0.008917,0.957143,0.937609,1.099826,0.137261,0.912652,1.074869
2024-04-13,HUB_VINHLONG,27.546432,0.008123,0.430714,0.985099,1.023842,0.032783,0.979138,1.017882
2024-04-13,HUB_VITHANH,30.150576,0.008891,0.526429,0.976377,1.037797,0.051971,0.966927,1.028348
2024-04-14,HUB_LONGXUYEN,26.236747,0.007736,0.171000,1.008527,1.000000,0.000000,1.000000,1.000000
2024-04-14,HUB_SOCTRANG,28.811056,0.008496,0.950000,0.938311,1.098703,0.135717,0.913635,1.074027
2024-04-14,HUB_VINHLONG,25.994674,0.007665,0.427500,0.985452,1.023277,0.032006,0.979633,1.017458
2024-04-14,HUB_VITHANH,28.525131,0.008411,0.522500,0.976797,1.037124,0.051046,0.967516,1.027843
2024-04-15,HUB_LONGXUYEN,34.953603,0.010307,0.169714,1.008283,1.000000,0.000000,1.000000,1.000000
2024-04-15,HUB_SOCTRANG,37.937035,0.011186,0.942857,0.938577,1.098277,0.135131,0.914007,1.073708
2024-04-15,HUB_VINHLONG,33.636876,0.009919,0.424286,0.985426,1.023319,0.032063,0.979596,1.017489
2024-04-15,HUB_VITHANH,36.596276,0.010791,0.518571,0.976818,1.037092,0.051001,0.967545,1.027819
2024-04-16,HUB_LONGXUYEN,28.532072,0.008413,0.168429,1.008664,1.000000,0.000000,1.000000,1.000000
2024-04-16,HUB_SOCTRANG,30.441505,0.008976,0.935714,0.939529,1.096754,0.133036,0.915341,1.072565
2024-04-16,HUB_VINHLONG,27.783557,0.008193,0.421071,0.985957,1.022469,0.030895,0.980339,1.016852
2024-04-16,HUB_VITHANH,29.409663,0.008672,0.514643,0.977468,1.036051,0.049570,0.968455,1.027038
2024-04-17,HUB_LONGXUYEN,31.484216,0.009284,0.167143,1.008657,1.000000,0.000000,1.000000,1.000000
2024-04-17,HUB_SOCTRANG,33.291691,0.009817,0.928571,0.940054,1.095913,0.131881,0.916076,1.071935
2024-04-17,HUB_VINHLONG,30.595941,0.009022,0.417857,0.986130,1.022192,0.030514,0.980582,1.016644
2024-04-17,HUB_VITHANH,32.394369,0.009552,0.510714,0.977698,1.035683,0.049063,0.968778,1.026762
2024-04-18,HUB_LONGXUYEN,22.623590,0.006671,0.165857,1.009139,1.000000,0.000000,1.000000,1.000000
2024-04-18,HUB_SOCTRANG,24.774038,0.007305,0.921429,0.941049,1.094322,0.129693,0.917468,1.070742
2024-04-18,HUB_VINHLONG,22.637748,0.006675,0.414643,0.986748,1.021204,0.029155,0.981447,1.015903
2024-04-18,HUB_VITHANH,23.759346,0.007006,0.506786,0.978408,1.034546,0.047501,0.969772,1.025910
2024-04-19,HUB_LONGXUYEN,28.557286,0.008421,0.164571,1.009010,1.000000,0.000000,1.000000,1.000000
2024-04-19,HUB_SOCTRANG,31.645690,0.009331,0.914286,0.941408,1.093747,0.128903,0.917971,1.070311
2024-04-19,HUB_VINHLONG,28.892364,0.008520,0.411429,0.986779,1.021154,0.029087,0.981490,1.015866
2024-04-19,HUB_VITHANH,31.397889,0.009258,0.502857,0.978447,1.034485,0.047417,0.969825,1.025864
2024-04-20,HUB_LONGXUYEN,24.337694,0.007176,0.163286,1.009300,1.000000,0.000000,1.000000,1.000000
2024-04-20,HUB_SOCTRANG,27.666558,0.008158,0.907143,0.942215,1.092456,0.127127,0.919101,1.069342
2024-04-20,HUB_VINHLONG,24.781112,0.007307,0.408214,0.987238,1.020420,0.028077,0.982133,1.015315
2024-04-20,HUB_VITHANH,26.650541,0.007859,0.498929,0.978996,1.033606,0.046208,0.970595,1.025205
2024-04-21,HUB_LONGXUYEN,22.785459,0.006719,0.162000,1.009479,1.000000,0.000000,1.000000,1.000000
2024-04-21,HUB_SOCTRANG,25.686673,0.007574,0.900000,0.942940,1.091297,0.125533,0.920115,1.068472
2024-04-21,HUB_VINHLONG,23.851648,0.007033,0.405000,0.987565,1.019895,0.027356,0.982591,1.014922
2024-04-21,HUB_VITHANH,24.980458,0.007366,0.495000,0.979419,1.032930,0.045279,0.971186,1.024697
2024-04-22,HUB_LONGXUYEN,13.342165,0.003934,0.162000,1.009869,1.000000,0.000000,1.000000,1.000000
2024-04-22,HUB_SOCTRANG,15.910897,0.004692,0.900000,0.943343,1.090651,0.124645,0.920680,1.067988
2024-04-22,HUB_VINHLONG,14.099109,0.004157,0.405000,0.987968,1.019251,0.026470,0.983155,1.014438
2024-04-22,HUB_VITHANH,14.239112,0.004199,0.495000,0.979862,1.032221,0.044303,0.971807,1.024165
2024-04-23,HUB_LONGXUYEN,12.227598,0.003606,0.162000,1.009915,1.000000,0.000000,1.000000,1.000000
2024-04-23,HUB_SOCTRANG,13.762205,0.004058,0.900000,0.943432,1.090509,0.124450,0.920805,1.067882
2024-04-23,HUB_VINHLONG,12.961219,0.003822,0.405000,0.988015,1.019176,0.026367,0.983221,1.014382
2024-04-23,HUB_VITHANH,13.994932,0.004127,0.495000,0.979872,1.032204,0.044281,0.971821,1.024153
2024-04-24,HUB_LONGXUYEN,13.421878,0.003958,0.162000,1.009866,1.000000,0.000000,1.000000,1.000000
2024-04-24,HUB_SOCTRANG,14.433017,0.004256,0.900000,0.943404,1.090553,0.124511,0.920766,1.067915
2024-04-24,HUB_VINHLONG,13.328069,0.003930,0.405000,0.988000,1.019200,0.026400,0.983200,1.014400
2024-04-24,HUB_VITHANH,15.423962,0.004548,0.495000,0.979813,1.032299,0.044411,0.971739,1.024224
2024-04-25,HUB_LONGXUYEN,15.653582,0.004616,0.162000,1.009774,1.000000,0.000000,1.000000,1.000000
2024-04-25,HUB_SOCTRANG,16.488499,0.004862,0.900000,0.943319,1.090689,0.124698,0.920647,1.068017
2024-04-25,HUB_VINHLONG,15.299336,0.004511,0.405000,0.987918,1.019331,0.026579,0.983086,1.014498
2024-04-25,HUB_VITHANH,17.470949,0.005152,0.495000,0.979729,1.032434,0.044597,0.971620,1.024325
2024-04-26,HUB_LONGXUYEN,16.292836,0.004804,0.162000,1.009747,1.000000,0.000000,1.000000,1.000000
2024-04-26,HUB_SOCTRANG,16.845974,0.004967,0.900000,0.943305,1.090713,0.124730,0.920626,1.068035
